FALSE,GenreID,ArtistID,ArtistName,TrackID,Title,ShareLink,Duration,Rank,ExplicitLyrics,ExplicitContentLyrics,ExplicitContentCover,Preview,BPM,Gain,ImageLink,danceability,track_genre
FALSE,116,4344192,Gunna,1653806732,Banking On Me,https://www.deezer.com/track/1653806732?utm_source=deezer&utm_content=track-1653806732&utm_term=0_1702975233&utm_medium=web,200,707384,TRUE,1,2,https://cdns-preview-1.dzcdn.net/stream/c-1185eca1bbcdff591acbd6b9e7bf309e-3.mp3,0,-11.1,https://e-cdns-images.dzcdn.net/images/artist/f6ae30d19f7e865c79b070de2087bd96/250x250-000000-80-0-0.jpg,0.557,alt-rock
FALSE,116,4344192,Gunna,2497030721,Lemonade (feat. NAV),https://www.deezer.com/track/2497030721?utm_source=deezer&utm_content=track-2497030721&utm_term=0_1702975234&utm_medium=web,195,778271,TRUE,1,2,https://cdns-preview-d.dzcdn.net/stream/c-d4d3ca534f5a15f8898305c6f370edab-1.mp3,0,-9.2,https://e-cdns-images.dzcdn.net/images/artist/ac31c5e8323891887567be6338811938/250x250-000000-80-0-0.jpg,0.704,alt-rock
FALSE,116,4344192,Gunna,2517735971,Bachelor,https://www.deezer.com/track/2517735971?utm_source=deezer&utm_content=track-2517735971&utm_term=0_1702975234&utm_medium=web,241,637110,TRUE,1,2,https://cdns-preview-3.dzcdn.net/stream/c-39722c02c195de1c5656721fbaee8801-1.mp3,0,-8.8,https://e-cdns-images.dzcdn.net/images/artist/d7688066a0c810f3a95efb3852866277/250x250-000000-80-0-0.jpg,0.327,alt-rock
FALSE,116,4344192,Gunna,968626532,DOLLAZ ON MY HEAD (feat. Young Thug),https://www.deezer.com/track/968626532?utm_source=deezer&utm_content=track-968626532&utm_term=0_1702975234&utm_medium=web,197,630913,TRUE,1,2,https://cdns-preview-5.dzcdn.net/stream/c-5e7f49187a23e116d9690c7f3adb6963-3.mp3,0,-10,https://e-cdns-images.dzcdn.net/images/artist/f6ae30d19f7e865c79b070de2087bd96/250x250-000000-80-0-0.jpg,0.452,alt-rock
FALSE,116,4344192,Gunna,1620996882,pushin P (feat. Young Thug),https://www.deezer.com/track/1620996882?utm_source=deezer&utm_content=track-1620996882&utm_term=0_1702975235&utm_medium=web,136,649432,TRUE,1,2,https://cdns-preview-f.dzcdn.net/stream/c-f470ab98a22fcb36f07c78a1e4ec971d-3.mp3,0,-8.4,https://e-cdns-images.dzcdn.net/images/artist/f6ae30d19f7e865c79b070de2087bd96/250x250-000000-80-0-0.jpg,0.411,alt-rock
FALSE,116,4344192,Gunna,2309822185,bread & butter,https://www.deezer.com/track/2309822185?utm_source=deezer&utm_content=track-2309822185&utm_term=0_1702975235&utm_medium=web,226,611313,TRUE,1,2,https://cdns-preview-f.dzcdn.net/stream/c-f75c8efa448639d9020da564244aad57-3.mp3,0,-8.2,https://e-cdns-images.dzcdn.net/images/artist/f6ae30d19f7e865c79b070de2087bd96/250x250-000000-80-0-0.jpg,0.488,alt-rock
FALSE,116,4344192,Gunna,1345531532,Solid (feat. Drake),https://www.deezer.com/track/1345531532?utm_source=deezer&utm_content=track-1345531532&utm_term=0_1702975235&utm_medium=web,215,643347,TRUE,1,2,https://cdns-preview-0.dzcdn.net/stream/c-0fe4f615b823878ce4b1bef8e2ae6859-3.mp3,0,-12,https://e-cdns-images.dzcdn.net/images/artist/3110469e59dc05ecc0e2b173f82f77c2/250x250-000000-80-0-0.jpg,0.321,alt-rock
FALSE,116,4344192,Gunna,1450452392,REPEAT IT,https://www.deezer.com/track/1450452392?utm_source=deezer&utm_content=track-1450452392&utm_term=0_1702975236&utm_medium=web,190,594300,TRUE,1,1,https://cdns-preview-7.dzcdn.net/stream/c-7d587085cf50721583a274c20af16704-4.mp3,0,-9.9,https://e-cdns-images.dzcdn.net/images/artist/13d82d3b8bc38f63ecf7637ebab3d5fc/250x250-000000-80-0-0.jpg,0.682,alt-rock
FALSE,116,4344192,Gunna,563085382,Never Recover,https://www.deezer.com/track/563085382?utm_source=deezer&utm_content=track-563085382&utm_term=0_1702975236&utm_medium=web,194,592402,TRUE,1,0,https://cdns-preview-0.dzcdn.net/stream/c-0b8bc8f50f66de481dfa41c141e7d0f8-5.mp3,132.09,-7.1,https://e-cdns-images.dzcdn.net/images/artist/52b6dcb22b38f051680d8ca20901537c/250x250-000000-80-0-0.jpg,0.694,alt-rock
FALSE,116,4344192,Gunna,2329875145,ca$h $hit,https://www.deezer.com/track/2329875145?utm_source=deezer&utm_content=track-2329875145&utm_term=0_1702975237&utm_medium=web,131,563561,TRUE,1,2,https://cdns-preview-8.dzcdn.net/stream/c-8e90983ec30ca1b145faefe5ebb8137a-2.mp3,0,-9.4,https://e-cdns-images.dzcdn.net/images/artist/f6ae30d19f7e865c79b070de2087bd96/250x250-000000-80-0-0.jpg,0.554,alt-rock
FALSE,116,4344192,Gunna,2494511521,THIS YEAR (Blessings) (Remix),https://www.deezer.com/track/2494511521?utm_source=deezer&utm_content=track-2494511521&utm_term=0_1702975237&utm_medium=web,160,590725,FALSE,0,2,https://cdns-preview-0.dzcdn.net/stream/c-041b472d857ed75a37030940653b4dd7-1.mp3,0,-8.8,https://e-cdns-images.dzcdn.net/images/artist/1dea8d064ad16678aed6d00e739551b7/250x250-000000-80-0-0.jpg,0.32,alt-rock
FALSE,116,4344192,Gunna,1656845462,Elon Musk (feat. Gunna),https://www.deezer.com/track/1656845462?utm_source=deezer&utm_content=track-1656845462&utm_term=0_1702975237&utm_medium=web,205,595850,TRUE,1,2,https://cdns-preview-b.dzcdn.net/stream/c-b44f3c5083d5ff0eb4a033ba6aaa87b1-3.mp3,0,-8.6,https://e-cdns-images.dzcdn.net/images/artist/b8b71a8cf126cf5e500aa5e0f2f79da5/250x250-000000-80-0-0.jpg,0.637,alt-rock
FALSE,116,4344192,Gunna,1680770047,What Happened To Virgil (feat. Gunna),https://www.deezer.com/track/1680770047?utm_source=deezer&utm_content=track-1680770047&utm_term=0_1702975238&utm_medium=web,181,589722,TRUE,1,2,https://cdns-preview-3.dzcdn.net/stream/c-31667b112d28cacb85ae2fe239c3c552-3.mp3,0,-10.1,https://e-cdns-images.dzcdn.net/images/artist/b866116a41859dd3b1391ad7aab07d68/250x250-000000-80-0-0.jpg,0.464,alt-rock
FALSE,116,4344192,Gunna,439903382,Drip or Drown,https://www.deezer.com/track/439903382?utm_source=deezer&utm_content=track-439903382&utm_term=0_1702975238&utm_medium=web,126,212818,TRUE,1,2,https://cdns-preview-9.dzcdn.net/stream/c-91c9ab951c2fa04322f15d739a589941-5.mp3,117.79,-10.7,https://e-cdns-images.dzcdn.net/images/artist/f6ae30d19f7e865c79b070de2087bd96/250x250-000000-80-0-0.jpg,0.74,alt-rock
FALSE,116,4344192,Gunna,2329875175,bottom,https://www.deezer.com/track/2329875175?utm_source=deezer&utm_content=track-2329875175&utm_term=0_1702975239&utm_medium=web,177,539671,TRUE,1,2,https://cdns-preview-5.dzcdn.net/stream/c-5ecac13d7c2d4ba73a0709da003a77c8-2.mp3,0,-7.7,https://e-cdns-images.dzcdn.net/images/artist/f6ae30d19f7e865c79b070de2087bd96/250x250-000000-80-0-0.jpg,0.264,alt-rock
FALSE,116,4344192,Gunna,2329875115,back to the moon,https://www.deezer.com/track/2329875115?utm_source=deezer&utm_content=track-2329875115&utm_term=0_1702975239&utm_medium=web,193,548123,TRUE,1,2,https://cdns-preview-1.dzcdn.net/stream/c-18921069d54f6b7c941903813facd9dc-3.mp3,0,-8.9,https://e-cdns-images.dzcdn.net/images/artist/f6ae30d19f7e865c79b070de2087bd96/250x250-000000-80-0-0.jpg,0.646,alt-rock
FALSE,116,4344192,Gunna,2047662527,All The Money (Bonus),https://www.deezer.com/track/2047662527?utm_source=deezer&utm_content=track-2047662527&utm_term=0_1702975240&utm_medium=web,167,534789,TRUE,1,0,https://cdns-preview-e.dzcdn.net/stream/c-e4293a98dda5056a5f408d4dec6d97d8-4.mp3,0,-9.1,https://e-cdns-images.dzcdn.net/images/artist/dcd7104a3bd4139895cc0077cc5f21fb/250x250-000000-80-0-0.jpg,0.557,alt-rock
FALSE,116,4344192,Gunna,2329875165,rodeo dr,https://www.deezer.com/track/2329875165?utm_source=deezer&utm_content=track-2329875165&utm_term=0_1702975240&utm_medium=web,176,542816,TRUE,1,2,https://cdns-preview-2.dzcdn.net/stream/c-24f8f0deafb9b3df3d2fb52ecc6ff854-2.mp3,0,-7.9,https://e-cdns-images.dzcdn.net/images/artist/f6ae30d19f7e865c79b070de2087bd96/250x250-000000-80-0-0.jpg,0.427,alt-rock
FALSE,116,4344192,Gunna,635327302,Who You Foolin,https://www.deezer.com/track/635327302?utm_source=deezer&utm_content=track-635327302&utm_term=0_1702975240&utm_medium=web,151,549523,TRUE,1,2,https://cdns-preview-6.dzcdn.net/stream/c-619d590a8214cf88ccbbff0f51a9ba27-5.mp3,0,-9.6,https://e-cdns-images.dzcdn.net/images/artist/f6ae30d19f7e865c79b070de2087bd96/250x250-000000-80-0-0.jpg,0.526,alt-rock
FALSE,116,4344192,Gunna,650567602,Sold Out Dates (feat. Lil Baby),https://www.deezer.com/track/650567602?utm_source=deezer&utm_content=track-650567602&utm_term=0_1702975241&utm_medium=web,166,521575,TRUE,1,2,https://cdns-preview-f.dzcdn.net/stream/c-f907cc7e11b0d6ff473f1ef6500bc60d-6.mp3,0,-9,https://e-cdns-images.dzcdn.net/images/artist/f6ae30d19f7e865c79b070de2087bd96/250x250-000000-80-0-0.jpg,0.603,alt-rock
FALSE,116,4344192,Gunna,651593882,Top Off,https://www.deezer.com/track/651593882?utm_source=deezer&utm_content=track-651593882&utm_term=0_1702975241&utm_medium=web,197,527543,TRUE,1,2,https://cdns-preview-8.dzcdn.net/stream/c-800a88c9e590ba083da28a6aa633235c-5.mp3,146.09,-14.4,https://e-cdns-images.dzcdn.net/images/artist/f6ae30d19f7e865c79b070de2087bd96/250x250-000000-80-0-0.jpg,0.738,alt-rock
FALSE,116,4344192,Gunna,1345531512,Ski,https://www.deezer.com/track/1345531512?utm_source=deezer&utm_content=track-1345531512&utm_term=0_1702975242&utm_medium=web,152,528559,TRUE,1,2,https://cdns-preview-1.dzcdn.net/stream/c-1817cefb7b8361056906ff36fd89fd37-3.mp3,0,-10.4,https://e-cdns-images.dzcdn.net/images/artist/3110469e59dc05ecc0e2b173f82f77c2/250x250-000000-80-0-0.jpg,0.629,alt-rock
FALSE,116,4344192,Gunna,2329875105,back at it,https://www.deezer.com/track/2329875105?utm_source=deezer&utm_content=track-2329875105&utm_term=0_1702975242&utm_medium=web,186,495777,TRUE,1,2,https://cdns-preview-c.dzcdn.net/stream/c-c24c6d21e7f4c1e177580104f4a3c68c-2.mp3,0,-10.5,https://e-cdns-images.dzcdn.net/images/artist/f6ae30d19f7e865c79b070de2087bd96/250x250-000000-80-0-0.jpg,0.629,alt-rock
FALSE,116,4344192,Gunna,910228082,Turks,https://www.deezer.com/track/910228082?utm_source=deezer&utm_content=track-910228082&utm_term=0_1702975242&utm_medium=web,161,545092,TRUE,1,1,https://cdns-preview-f.dzcdn.net/stream/c-f91daacff5de56b1cea1b620ea43fe78-6.mp3,0,-9.1,https://e-cdns-images.dzcdn.net/images/artist/3951f5ed927a0d4b7499de946698ff22/250x250-000000-80-0-0.jpg,0.492,alt-rock
FALSE,116,4344192,Gunna,1620996972,south to west,https://www.deezer.com/track/1620996972?utm_source=deezer&utm_content=track-1620996972&utm_term=0_1702975243&utm_medium=web,122,480632,TRUE,1,2,https://cdns-preview-2.dzcdn.net/stream/c-28a4e1cf2748d1e24b2e90f9e694c7c6-3.mp3,0,-10.4,https://e-cdns-images.dzcdn.net/images/artist/f6ae30d19f7e865c79b070de2087bd96/250x250-000000-80-0-0.jpg,0.492,alt-rock
FALSE,116,4344192,Gunna,651593962,Oh Okay (feat. Young Thug & Lil Baby),https://www.deezer.com/track/651593962?utm_source=deezer&utm_content=track-651593962&utm_term=0_1702975243&utm_medium=web,199,491786,TRUE,1,2,https://cdns-preview-d.dzcdn.net/stream/c-d7fb1c7e381c8f3e35e354393418c996-5.mp3,140.15,-12,https://e-cdns-images.dzcdn.net/images/artist/f6ae30d19f7e865c79b070de2087bd96/250x250-000000-80-0-0.jpg,0.403,alt-rock
FALSE,116,4344192,Gunna,1032146592,WUNNA,https://www.deezer.com/track/1032146592?utm_source=deezer&utm_content=track-1032146592&utm_term=0_1702975244&utm_medium=web,158,302179,TRUE,1,2,https://cdns-preview-0.dzcdn.net/stream/c-03d57e78b259b36049c135e77c00937a-3.mp3,0,-10.3,https://e-cdns-images.dzcdn.net/images/artist/f6ae30d19f7e865c79b070de2087bd96/250x250-000000-80-0-0.jpg,0.738,alt-rock
FALSE,116,4344192,Gunna,2329875205,go crazy,https://www.deezer.com/track/2329875205?utm_source=deezer&utm_content=track-2329875205&utm_term=0_1702975244&utm_medium=web,173,488521,TRUE,1,2,https://cdns-preview-d.dzcdn.net/stream/c-db56585a91bf9d21148279c56167d49d-2.mp3,0,-10.4,https://e-cdns-images.dzcdn.net/images/artist/f6ae30d19f7e865c79b070de2087bd96/250x250-000000-80-0-0.jpg,0.611,alt-rock
FALSE,116,4344192,Gunna,968626602,NASTY GIRL / ON CAMERA,https://www.deezer.com/track/968626602?utm_source=deezer&utm_content=track-968626602&utm_term=0_1702975244&utm_medium=web,230,454877,TRUE,1,2,https://cdns-preview-a.dzcdn.net/stream/c-ae62c4c1584927c34e27cfd195fa5d79-3.mp3,0,-12.5,https://e-cdns-images.dzcdn.net/images/artist/f6ae30d19f7e865c79b070de2087bd96/250x250-000000-80-0-0.jpg,0.738,alt-rock
FALSE,116,4344192,Gunna,1032146572,TOP FLOOR (feat. Travis Scott),https://www.deezer.com/track/1032146572?utm_source=deezer&utm_content=track-1032146572&utm_term=0_1702975245&utm_medium=web,169,275343,TRUE,1,2,https://cdns-preview-5.dzcdn.net/stream/c-586e9cd65b643a808575fd01c27d98fc-3.mp3,0,-10.9,https://e-cdns-images.dzcdn.net/images/artist/f6ae30d19f7e865c79b070de2087bd96/250x250-000000-80-0-0.jpg,0.738,alt-rock
FALSE,116,4344192,Gunna,1503163172,too easy,https://www.deezer.com/track/1503163172?utm_source=deezer&utm_content=track-1503163172&utm_term=0_1702975245&utm_medium=web,138,495320,TRUE,1,2,https://cdns-preview-f.dzcdn.net/stream/c-fadceb17810c1ffe233140b3ab792c01-3.mp3,0,-9.1,https://e-cdns-images.dzcdn.net/images/artist/f6ae30d19f7e865c79b070de2087bd96/250x250-000000-80-0-0.jpg,0.403,alt-rock
